V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65,V66,V67,V68,V69,V70,V71,V72,V73,V74,V75,V76,V77,V78,V79,V80,V81,V82,V83,V84,V85,V86,V87,V88,V89,V90,V91,V92,V93,V94,V95,V96,V97,V98,V99,V100,V101,V102,V103,V104,V105,V106,V107,V108,V109,V110,V111,V112,V113,V114,V115,V116,V117,V118,V119,V120,V121,V122,V123,V124,V125,V126,V127,V128,V129,V130,V131,V132,V133,V134,V135,V136,V137,V138,V139,V140,V141,V142,V143,V144,V145,V146,V147,V148,V149,V150,V151,V152,V153,V154,V155,V156,V157,V158,V159,V160,V161,V162,V163,V164,V165,V166,V167,V168,V169,V170,V171,V172,V173,V174,V175,V176,V177,V178,V179,V180,V181,V182,V183,V184,V185,V186,V187,V188,V189,V190,V191,V192,V193,V194,V195,V196,V197,V198,V199,V200,V201,V202,V203,V204,V205,V206,V207,V208,V209,V210,V211,V212,V213,V214,V215,V216,V217,V218,V219,V220,V221,V222,V223,V224,V225,V226,V227,V228
9,21,10,83,19,5,105,6,57,19,6,2,3,2,3,2,1,11,1,2,6,13,1,33,1842,154,61,11,19,12,3,6,3,7,2,4,9,12,42,3,66,6,6,4,4,1,9,38,2,3,15,18,28,0,0,29,3,6,2,9,4,0,9,5,0,5,1,1,2,7,50,31,1,2,21,4,4,26,13,28,27,2,42,498,4,20,2,5,7,22,3,13,2,30,5,6,4,2,6,6,4,11,1,6,3,0,70,111,10,9,23,0,82,136,76,28,9,4,8,1,9,1,70,1,3,0,379,11,68,2,3,0,14,1,47,2,14,1,3,5,0,29,1,20,2,0,10,8,13,26,3,5,7,134,31,9,60,8,7,5,1,50,31,4,172,37,40,3,38,1,31,0,8,61,2,1574,4,9,9,36,23,5,16,14,6,2,62,12,20,126,0,12,14,5,9,13,2,10,12,8,2,4,3,0,6,2,37,208,17,21,28,3,37,8,3,2,88,70,7,19,10,3,4,6,89,8,5,16
16,10,17,62,23,7,142,11,292,10,3,2,11,19,2,1,2,6,4,0,1,6,1,15,122,132,57,8,249,29,16,8,42,10,6,8,2,11,68,11,1,5,11,2,2,5,66,60,1,11,14,19,30,0,3,34,1,0,2,9,3,1,10,2,3,4,0,5,1,1,87,124,42,39,39,13,3,8,31,21,32,19,44,18,3,16,9,34,7,16,22,3,2,11,16,4,6,2,51,11,4,30,1,10,5,0,100,131,1,2,18,3,78,105,163,136,3,5,27,3,10,9,91,5,3,1,252,6,6,0,12,1,4,1,21,3,22,2,7,6,0,38,14,17,1,4,21,3,7,44,12,9,13,41,100,7,57,21,2,93,1,116,19,3,1,30,48,3,31,2,59,0,107,3,1,46,6,53,15,28,101,16,22,15,1,11,191,12,3,221,0,9,122,3,9,13,2,3,3,18,24,4,10,0,25,6,43,43,76,22,19,7,65,7,1,1,8,40,12,47,8,6,5,7,59,10,0,7
8,8,10,28,9,6,60,9,90,1,2,5,1,14,2,1,2,5,0,2,5,8,2,8,1935,8,19,5,150,19,6,2,12,4,6,8,2,18,7,6,1,8,6,2,6,1,87,42,5,2,8,14,19,7,2,29,1,1,2,15,8,0,8,5,2,9,5,2,1,5,43,18,46,30,10,1,0,61,25,1,35,2,39,276,3,42,2,8,14,20,6,6,3,3,10,3,8,3,15,7,10,87,0,15,8,0,33,13,14,2,25,2,67,106,41,59,18,1,2,4,18,5,62,2,1,2,160,9,43,0,4,2,10,4,25,1,10,0,1,0,0,29,2,8,3,1,13,5,7,17,4,5,12,33,6,8,62,10,3,55,2,67,10,5,37,55,42,1,47,2,11,4,7,15,0,794,10,27,13,21,27,11,20,10,3,9,38,16,1,7,0,9,200,9,24,9,1,3,24,7,5,2,6,0,26,1,25,199,64,10,26,1,27,5,3,1,127,2,6,42,1,2,2,3,37,63,3,14
14,6,11,65,28,8,105,8,144,4,2,4,16,12,1,2,1,9,2,2,2,4,1,22,1057,32,10,25,178,1,5,6,7,9,3,7,2,8,28,8,55,4,14,2,7,0,72,33,0,9,3,7,19,23,3,25,1,0,2,15,5,3,12,0,1,10,3,13,1,4,48,43,6,3,38,2,3,46,23,26,45,4,5,11,3,7,0,23,38,7,3,14,3,14,2,5,3,2,31,11,2,1,4,4,4,0,44,385,1,6,40,3,40,116,206,228,44,1,10,4,15,1,105,0,5,3,406,12,3,4,5,1,10,0,34,3,21,0,6,3,0,4,11,6,1,3,19,11,11,6,3,2,18,149,41,2,84,24,3,53,0,21,22,1,145,44,16,0,157,2,56,1,178,45,3,50,3,37,3,23,18,9,27,12,2,9,143,11,18,174,1,2,113,5,13,14,3,4,12,12,39,1,6,1,3,4,22,45,38,8,20,4,52,4,0,1,185,29,7,41,5,0,6,0,8,10,12,11
13,13,22,27,20,1,98,13,268,15,4,0,17,13,6,6,8,10,0,0,2,13,4,11,1381,73,41,12,5,34,17,7,19,6,5,11,3,9,6,7,104,7,6,1,7,0,60,34,0,7,14,71,28,6,2,33,4,4,6,13,2,3,17,4,2,12,0,2,1,5,20,36,36,1,25,1,2,55,17,26,32,2,42,219,5,74,4,74,6,24,20,8,1,29,6,4,2,4,140,10,6,3,1,6,5,0,24,159,10,2,20,5,94,182,46,36,4,5,2,4,18,5,9,1,2,4,6,9,5,0,9,0,19,1,8,6,20,2,6,7,0,39,13,6,2,6,15,8,17,1,5,18,10,182,0,8,48,11,5,105,1,43,2,4,70,40,17,0,33,0,8,3,18,41,2,1801,1,46,4,21,27,7,32,18,3,14,139,11,22,314,2,8,127,6,23,22,1,7,12,9,51,5,6,2,10,2,37,80,54,14,62,1,51,2,4,5,10,17,10,49,8,1,7,3,28,7,7,12
15,10,25,70,17,5,99,4,120,7,0,4,14,7,5,3,3,9,4,0,2,4,1,1,1058,83,60,17,44,1,7,1,53,4,5,2,1,12,34,8,45,2,4,0,3,2,97,39,2,5,14,14,21,9,4,15,1,7,3,10,7,0,9,0,1,2,2,0,0,3,76,54,49,25,23,4,0,36,19,3,28,5,28,363,2,56,2,27,5,17,8,4,1,8,5,1,2,2,112,14,4,33,4,24,0,0,66,125,5,3,4,4,98,11,153,71,6,2,10,1,16,6,68,0,3,3,257,6,37,1,5,0,9,1,62,0,21,0,1,1,1,28,1,8,3,0,11,12,20,21,5,5,14,121,49,6,5,15,4,28,1,56,4,2,48,17,2,1,101,2,13,1,17,93,2,2249,0,16,9,20,53,12,2,14,1,8,55,14,17,36,0,4,72,5,9,13,1,4,5,0,33,0,5,0,7,6,12,56,34,13,25,1,54,2,3,4,9,45,1,29,17,3,6,2,50,58,6,10
6,6,15,72,11,1,65,4,60,9,2,2,4,10,4,2,6,7,2,1,2,3,3,3,889,80,18,10,98,23,7,4,79,2,7,3,0,5,6,3,69,4,4,1,7,1,24,37,1,13,5,10,14,8,2,28,0,1,0,28,5,3,15,0,1,8,0,5,2,2,38,52,77,48,16,4,1,33,25,5,30,11,26,242,2,28,3,51,4,13,5,2,0,10,9,2,7,0,53,6,2,49,3,6,4,0,78,16,4,6,33,1,52,154,192,68,13,5,1,1,34,2,129,0,4,3,284,9,10,1,5,0,8,0,1,1,5,0,4,0,0,3,9,1,1,2,3,6,2,31,10,2,9,133,7,4,80,8,2,36,2,15,4,5,45,15,34,4,18,1,39,2,18,77,0,1045,1,38,3,18,37,17,2,14,3,5,74,9,13,94,3,3,100,6,2,21,6,4,7,18,21,0,10,1,3,5,29,222,66,14,34,1,32,3,1,1,11,33,6,23,2,2,3,4,45,76,10,22
20,6,7,113,12,5,89,9,133,8,3,3,3,3,2,4,0,13,1,0,1,4,4,0,1466,67,19,2,143,26,23,1,72,3,3,8,1,13,1,4,56,5,11,3,9,2,106,27,4,5,13,20,26,37,1,44,5,2,5,13,5,1,8,7,1,11,1,6,1,3,55,38,14,3,5,0,2,8,35,14,34,3,54,358,1,33,4,51,6,22,9,2,2,12,9,5,1,0,133,8,5,76,1,12,2,0,19,27,3,10,10,3,37,62,179,103,1,7,21,1,20,1,57,0,1,2,8,12,29,0,3,1,6,2,29,0,8,1,4,6,0,49,4,6,3,5,10,2,8,34,6,6,11,129,5,7,53,10,5,51,1,54,0,5,8,11,23,1,53,6,20,0,109,37,0,2028,5,35,4,13,39,21,8,22,4,4,164,15,26,206,2,12,102,15,7,24,1,5,15,18,42,7,14,1,11,15,21,253,13,2,25,2,33,7,3,2,122,44,17,21,5,1,5,2,24,55,11,7
27,13,17,48,13,1,130,3,165,3,8,3,19,10,1,6,1,2,1,2,1,6,3,25,2901,8,50,4,19,29,18,9,54,2,7,7,5,8,48,6,47,4,3,0,4,1,67,99,2,11,18,17,7,2,0,24,4,8,7,6,3,7,11,3,3,9,2,5,1,1,18,1,54,67,18,3,4,68,20,14,17,10,35,12,4,26,4,33,3,2,3,19,4,18,9,2,2,1,116,12,8,13,0,15,3,0,63,71,14,7,14,4,24,125,96,63,21,3,15,5,34,1,18,1,1,3,466,11,4,1,2,4,17,1,15,3,12,1,0,3,0,25,2,7,2,2,8,2,22,21,9,6,9,128,14,11,93,8,7,8,2,5,23,4,136,35,9,5,3,1,40,3,137,55,3,82,9,22,8,13,73,12,31,20,3,14,139,6,17,88,0,7,152,4,6,17,3,3,8,2,41,3,3,2,3,11,32,30,55,24,39,1,56,4,5,1,14,42,5,14,2,5,5,1,14,4,7,15
5,11,16,89,36,7,100,13,267,2,2,2,4,12,4,3,4,8,1,3,3,7,0,1,1732,98,12,20,109,23,8,5,45,4,3,10,1,10,4,6,39,6,5,1,15,2,84,43,3,12,12,29,17,13,4,13,4,5,6,17,5,1,12,4,1,7,4,5,0,2,67,41,47,49,6,3,5,0,17,35,50,4,4,299,2,58,0,18,5,17,4,8,0,10,25,3,5,1,112,7,1,48,2,17,5,0,72,17,3,6,31,2,9,54,67,97,16,5,24,3,25,2,97,0,3,4,261,10,44,2,5,4,6,2,3,2,21,4,6,2,0,76,21,10,1,5,13,6,10,43,5,4,17,41,16,1,15,12,6,61,0,32,22,6,164,8,2,2,75,1,35,2,141,64,2,116,3,64,14,34,38,10,21,14,0,13,195,7,3,218,2,8,122,10,15,16,1,3,3,9,95,1,26,1,7,12,26,251,75,2,41,2,62,9,4,2,78,66,1,46,3,2,8,3,55,108,10,12
8,12,1,57,18,3,116,8,133,6,4,2,11,18,2,6,4,7,3,3,2,9,2,0,1612,74,106,1,146,47,12,4,39,3,5,3,2,6,46,8,5,7,4,2,2,2,9,15,2,7,10,13,42,13,0,44,2,1,3,12,8,2,8,10,0,7,1,2,1,0,55,73,9,65,20,8,3,132,8,16,40,3,47,289,1,44,2,43,32,12,4,9,2,4,9,4,5,1,48,7,16,9,0,30,1,1,80,463,10,6,27,3,189,116,80,88,14,3,2,4,33,7,47,4,5,5,4,11,63,1,3,4,6,1,24,0,22,0,5,2,0,40,17,4,4,5,17,7,10,37,4,12,8,131,24,7,56,12,2,7,2,71,8,5,1,43,34,1,2,1,34,2,58,28,1,75,2,16,4,11,16,12,34,13,9,8,82,8,1,98,3,2,138,10,17,12,2,9,23,9,30,0,19,4,4,10,27,297,85,19,21,6,46,2,2,3,120,64,11,32,8,1,2,2,74,95,6,13
16,11,12,88,12,7,46,3,279,30,3,1,7,15,7,1,2,8,1,3,2,13,1,20,1636,153,75,29,32,26,11,9,46,8,8,3,1,8,25,6,58,3,7,1,12,2,53,64,4,14,11,42,73,6,2,7,3,2,3,11,1,2,9,2,3,13,1,8,1,0,49,6,44,38,17,3,0,0,31,3,50,2,4,665,0,39,5,54,13,17,12,2,6,21,12,3,5,2,6,7,0,38,2,16,4,0,107,29,10,10,26,3,54,173,106,7,3,6,16,1,24,6,7,3,1,0,228,21,18,1,8,0,5,1,20,0,12,1,2,3,0,38,2,0,2,1,21,3,1,22,12,15,14,124,34,9,110,11,9,73,2,32,23,5,98,19,24,2,2,3,32,3,65,81,3,2166,2,64,10,12,30,7,11,9,5,5,123,30,5,37,0,4,148,4,9,9,4,6,18,6,54,3,20,4,8,3,10,55,14,25,19,0,81,5,1,6,66,5,6,47,6,4,4,4,37,4,3,20
14,19,10,18,8,9,127,1,238,5,3,5,8,12,4,1,3,4,3,2,3,12,3,25,1507,3,74,12,102,1,48,6,29,1,0,9,2,9,46,5,2,11,6,5,1,4,7,37,5,3,8,19,16,15,3,33,1,2,11,20,10,0,14,1,3,17,1,5,2,2,26,52,6,13,33,0,2,32,36,30,40,5,5,539,0,48,3,30,24,12,2,1,1,17,0,5,3,3,90,12,9,33,3,14,5,0,56,111,11,8,10,3,87,205,130,92,7,3,11,0,19,4,125,1,4,2,296,11,65,1,5,1,3,1,3,0,14,2,1,5,0,27,18,1,5,4,5,17,16,26,4,8,8,133,76,4,75,31,4,46,1,41,18,6,91,7,53,4,53,3,11,0,142,31,1,2849,5,64,13,32,91,12,30,31,7,4,206,28,9,166,0,7,17,4,5,25,0,6,7,5,6,6,6,2,27,6,30,154,72,21,28,2,72,2,2,3,52,36,16,16,7,5,8,5,35,125,1,4
12,16,10,21,18,3,76,8,143,12,4,5,19,20,3,3,4,15,2,0,3,5,1,1,1375,11,97,8,13,29,15,5,9,12,0,7,1,24,25,7,32,7,3,3,3,0,106,28,2,8,5,7,18,6,1,37,2,4,9,26,2,0,2,7,2,9,0,1,3,4,141,32,15,30,13,6,4,8,9,7,13,7,40,43,3,40,1,33,18,7,6,4,1,7,7,3,5,5,21,5,6,46,0,19,6,0,80,146,0,0,21,5,40,13,80,69,11,6,9,2,23,3,12,1,0,2,228,11,49,2,4,0,16,0,70,3,28,1,3,3,0,34,11,9,3,6,12,11,10,15,7,4,19,158,37,3,75,7,5,48,5,36,7,7,106,24,46,2,6,3,12,1,76,3,1,1359,4,60,8,29,10,2,41,19,0,10,115,20,2,198,0,14,113,6,15,28,2,5,4,3,0,2,8,3,4,8,32,246,37,21,17,0,61,17,2,0,164,51,11,104,4,4,6,3,51,98,21,3
18,5,10,37,12,2,98,9,156,0,4,6,7,11,2,2,3,5,4,1,2,7,1,16,2072,7,13,5,179,2,8,7,31,1,3,10,3,4,28,8,70,9,6,1,7,3,83,42,0,12,4,12,25,20,3,24,0,9,6,13,3,2,10,2,6,4,4,4,0,0,93,2,32,73,21,5,3,39,15,2,56,3,48,584,1,73,1,13,12,1,4,8,3,8,12,5,2,1,106,6,11,47,1,17,2,0,67,231,5,5,32,2,22,53,146,53,15,3,20,4,25,4,15,0,3,1,277,8,37,0,2,1,10,0,0,0,21,3,4,6,0,60,10,7,3,2,13,10,7,35,6,4,13,129,32,3,101,14,4,5,2,55,15,0,94,27,18,3,57,3,44,2,70,20,1,3519,1,44,5,22,10,12,29,16,4,6,212,10,2,98,1,0,25,4,16,22,0,5,25,0,26,2,11,1,0,7,10,279,13,2,44,0,61,2,1,1,6,95,3,41,2,1,3,2,78,6,9,10
3,12,13,102,17,2,99,2,184,5,3,1,8,10,2,3,3,11,1,3,4,7,1,8,2008,114,48,5,177,2,26,3,26,17,3,8,1,17,64,10,3,7,3,2,3,1,170,44,5,10,7,9,35,5,4,1,1,2,2,11,5,3,7,1,0,3,1,2,0,3,59,28,1,67,28,3,2,54,21,6,41,5,24,434,4,56,2,25,6,8,5,12,1,13,1,6,2,6,125,9,19,65,0,19,5,0,71,148,6,7,0,2,50,14,74,86,2,4,14,0,19,1,73,1,1,4,160,7,12,0,7,1,10,1,4,1,22,1,4,9,0,23,2,9,2,2,2,8,4,21,13,12,11,103,36,8,82,19,4,49,0,44,9,7,85,42,22,1,83,6,14,2,54,6,2,2076,7,38,6,32,22,12,41,12,2,23,92,12,9,233,2,15,12,5,12,10,1,3,21,12,4,2,2,4,6,0,38,33,34,17,45,5,36,7,2,1,96,46,5,54,8,6,4,3,34,57,27,11
5,18,14,28,29,7,104,7,125,8,3,2,16,16,5,1,3,8,5,1,3,4,0,22,1354,146,102,6,195,36,8,5,42,17,2,4,6,5,26,6,55,5,9,3,2,1,153,19,3,8,11,4,29,24,2,23,1,8,0,5,9,3,7,1,0,7,0,2,0,1,62,43,5,25,28,3,3,32,10,27,11,4,42,391,5,36,3,82,53,13,5,6,2,21,9,5,6,1,203,10,12,45,1,22,8,0,84,150,9,2,28,3,78,97,80,9,21,3,9,0,7,1,100,2,5,1,332,17,60,4,6,3,14,1,9,0,12,2,1,0,0,48,19,9,1,2,4,6,11,35,0,8,12,142,44,3,3,11,3,7,0,1,2,6,72,24,8,0,47,1,29,1,43,56,2,2431,2,54,12,25,89,13,43,10,5,11,163,11,3,134,7,11,127,4,16,16,1,11,7,24,9,2,5,3,8,6,33,188,66,18,35,5,15,7,1,0,142,51,6,19,14,3,6,2,95,97,10,10
10,15,18,18,20,3,79,2,161,1,4,5,10,12,1,1,0,4,0,0,2,8,0,19,1180,168,9,1,23,20,15,2,36,2,3,10,2,9,51,6,66,7,4,1,14,2,3,42,4,9,5,14,12,2,1,37,2,4,3,1,9,4,15,4,3,4,0,2,1,2,8,45,42,3,15,3,3,128,4,3,33,6,32,236,1,52,2,23,4,8,1,3,3,21,8,1,5,1,177,8,7,81,2,18,3,0,53,162,7,7,29,2,99,146,129,46,4,1,12,2,30,11,92,2,5,0,218,12,23,1,9,2,7,2,33,0,8,4,3,1,1,35,5,3,0,5,5,6,11,21,11,13,4,132,30,0,30,11,3,95,3,37,19,2,91,63,5,3,12,1,39,2,65,12,1,1278,2,8,7,25,23,13,27,11,5,1,103,8,3,242,0,4,86,7,3,25,1,3,2,3,25,7,6,1,23,7,42,348,84,7,37,2,72,4,2,3,74,58,5,39,3,2,14,2,83,64,13,15
14,8,19,108,29,1,114,7,70,12,7,0,6,23,3,2,6,6,3,3,0,7,3,29,1931,139,3,15,135,20,17,5,32,13,9,1,1,1,42,6,22,8,9,2,5,1,92,54,2,9,12,20,79,5,0,1,7,3,5,22,4,1,5,1,3,9,1,2,3,2,70,24,40,22,34,5,3,31,42,9,46,4,15,28,3,27,6,47,49,4,13,2,1,7,21,2,5,4,290,8,3,9,1,14,7,0,51,111,12,7,16,0,20,132,133,37,9,2,15,1,23,6,51,0,5,0,263,8,14,6,8,1,13,0,47,2,5,5,2,3,0,71,7,8,2,2,8,4,5,21,7,19,16,156,6,7,67,17,4,50,1,26,10,8,80,26,8,0,68,2,40,2,41,32,1,1493,2,12,11,22,64,14,30,4,6,19,130,19,26,161,1,14,19,2,11,15,4,7,20,19,1,2,14,4,19,4,43,48,65,15,34,7,60,6,2,4,86,49,1,41,8,3,1,0,32,92,19,8
12,12,8,23,34,6,106,5,99,12,5,1,4,11,2,2,0,10,0,1,2,7,0,2,1057,58,151,1,131,16,10,5,29,10,6,2,3,8,66,6,44,4,12,5,6,4,14,24,0,10,6,9,46,19,4,16,0,2,3,17,4,2,14,6,3,8,2,3,0,5,84,45,11,29,37,6,3,114,18,10,60,4,8,19,1,13,1,4,11,19,8,3,4,8,14,7,5,0,144,10,11,78,2,11,3,0,57,182,4,8,30,3,40,20,245,15,5,8,38,0,32,7,67,0,2,2,222,4,19,3,1,5,6,1,3,2,27,0,2,1,0,25,14,7,4,4,10,6,14,18,1,16,10,27,39,16,47,13,4,54,0,77,2,2,6,25,13,2,7,2,6,1,30,54,1,2649,0,11,11,24,79,8,40,15,3,10,68,12,37,202,4,5,19,12,5,19,0,6,10,12,33,0,10,5,10,5,26,63,15,4,37,2,76,4,3,1,11,125,6,49,9,2,0,6,80,63,5,13
18,17,18,69,15,3,17,4,174,11,7,2,4,6,4,2,2,10,3,0,3,5,4,23,1661,99,88,8,174,21,13,1,4,5,2,8,3,15,22,2,41,4,8,2,4,3,40,45,3,10,10,16,23,21,3,10,0,3,4,9,2,1,13,0,0,10,2,5,0,1,60,51,42,24,21,6,2,3,26,10,75,5,36,294,3,4,4,44,7,1,9,10,1,8,7,6,3,0,233,10,3,58,1,14,5,0,61,233,12,9,35,5,84,150,100,96,20,3,17,1,28,8,72,2,1,6,89,12,44,2,5,0,7,0,49,1,6,3,1,5,0,46,14,9,7,1,7,2,4,47,8,4,15,165,41,4,56,15,2,90,4,35,26,7,128,52,4,1,52,0,47,2,62,4,2,1466,1,16,9,6,104,9,3,12,1,9,66,8,9,129,0,2,116,2,13,14,3,2,31,0,18,1,17,0,28,1,35,310,65,5,13,1,68,4,6,1,105,50,11,40,2,1,7,3,49,57,10,6
10,10,18,17,10,2,99,4,93,4,4,1,6,23,5,8,2,10,5,3,4,6,1,5,204,64,89,2,135,32,1,7,37,10,3,11,1,7,27,3,38,16,2,0,7,2,21,43,1,4,6,5,23,2,3,38,1,1,4,25,6,0,0,0,5,4,3,2,0,4,54,38,26,30,7,7,3,23,21,14,50,2,34,206,0,34,10,34,14,3,4,19,4,9,12,2,6,3,80,11,2,55,0,23,4,0,50,82,13,5,23,4,120,142,164,82,15,1,2,1,13,5,78,0,3,5,501,15,3,6,6,1,16,2,27,0,11,3,1,4,0,3,26,4,6,3,14,2,23,28,1,3,18,95,7,6,57,11,4,26,3,60,10,6,65,9,27,1,5,1,19,1,46,18,0,1650,4,16,5,17,57,19,28,9,5,4,111,7,29,145,0,6,119,5,6,20,2,6,6,7,60,5,10,5,13,6,48,297,44,22,19,0,28,2,1,1,144,4,4,36,16,7,2,2,82,45,17,19
17,13,17,83,11,3,122,15,186,4,4,3,1,26,3,1,2,5,2,2,3,6,2,15,1196,138,7,24,5,27,9,2,52,2,3,12,3,3,43,12,34,6,5,3,0,1,5,71,3,7,9,20,9,5,4,9,1,2,0,35,4,3,7,1,3,10,0,8,1,5,72,58,1,81,21,5,4,98,23,21,8,18,8,286,5,32,6,43,11,11,7,1,2,30,6,1,6,6,111,7,11,55,2,10,4,0,85,226,5,9,28,1,80,91,89,67,16,3,17,1,14,8,12,0,1,5,484,11,33,2,0,1,1,1,18,5,35,3,4,3,2,17,14,9,1,4,10,3,7,14,2,4,13,26,23,14,111,6,1,83,2,44,9,3,173,43,80,2,6,1,37,1,142,11,3,99,3,18,13,18,151,9,43,3,5,10,142,13,2,340,3,7,174,9,6,19,0,12,11,8,50,4,11,0,24,6,10,39,62,23,32,1,53,9,3,2,210,40,3,56,4,3,4,3,37,64,6,7
11,6,12,70,14,4,67,6,90,10,0,0,17,15,2,1,9,4,1,0,1,8,1,18,1878,141,44,10,82,29,5,3,15,5,0,14,0,14,59,12,52,7,9,0,7,0,81,38,3,12,5,5,14,14,2,25,1,10,2,17,7,1,9,0,2,2,2,3,0,1,57,62,5,39,10,3,1,9,17,12,38,4,32,375,5,41,2,43,10,12,5,4,0,3,1,4,2,1,62,13,5,2,1,8,2,0,37,128,12,3,15,4,46,55,130,54,3,2,5,1,6,1,41,1,3,4,98,9,8,3,2,1,3,3,39,3,14,0,1,2,0,2,19,4,3,1,4,6,11,29,2,2,7,121,33,1,56,23,4,5,1,50,12,5,84,26,22,2,47,1,13,1,51,30,0,1662,2,8,8,14,121,7,39,4,3,7,56,25,12,45,0,7,112,15,5,8,0,6,17,4,1,3,11,0,12,6,6,220,52,4,13,3,29,7,5,2,81,17,0,26,6,1,8,1,10,96,7,2
11,4,13,105,19,5,104,6,128,4,2,4,8,15,1,2,0,12,2,0,3,10,2,15,1142,10,48,0,13,31,13,3,8,6,3,8,3,8,18,6,15,9,13,3,5,2,63,28,3,8,2,31,49,1,2,26,2,2,1,8,1,2,17,1,1,15,0,2,0,3,96,4,24,35,13,4,0,62,10,4,50,7,47,8,1,19,6,14,17,26,8,6,0,15,7,2,3,1,40,14,4,44,2,24,3,0,34,199,5,10,25,1,156,7,23,65,18,1,5,3,5,6,42,0,4,5,110,12,21,2,9,1,12,0,28,1,13,0,3,2,2,23,4,14,2,3,5,9,13,39,1,17,20,126,26,14,71,21,3,69,2,28,6,0,46,51,15,4,38,2,51,1,19,57,1,2910,2,60,18,47,14,3,22,11,4,1,149,9,22,181,1,6,85,5,4,29,1,3,4,1,4,3,18,3,12,12,18,198,74,29,40,2,62,6,1,0,108,2,13,40,26,1,8,5,60,4,6,4
2,2,16,84,21,3,32,7,103,7,3,4,15,15,4,2,2,9,4,0,6,8,2,10,1256,80,68,6,153,3,4,6,27,13,6,10,3,3,36,5,41,8,8,2,6,6,129,51,0,19,4,69,131,10,6,30,2,2,2,10,5,2,13,6,2,8,1,4,1,0,21,4,17,37,23,3,1,59,37,7,45,8,37,27,3,24,0,38,41,12,9,6,3,32,9,5,4,1,246,7,9,101,1,42,9,0,56,243,12,1,13,4,64,149,13,142,14,2,1,2,25,4,14,0,2,2,381,17,37,2,10,0,8,3,28,0,28,4,2,6,0,41,13,10,5,6,19,18,8,10,3,25,12,159,7,13,89,23,5,23,1,47,11,2,89,41,30,3,62,0,33,2,123,30,3,5102,5,14,3,6,43,11,29,13,5,3,58,12,22,50,1,5,237,9,14,25,1,6,3,8,6,0,16,1,7,5,29,42,50,14,42,2,56,6,4,2,108,42,23,40,11,1,4,1,78,49,11,11
11,4,14,54,27,5,68,11,139,21,0,3,4,14,1,3,6,5,0,0,1,8,0,9,1838,101,57,22,12,4,15,3,42,1,3,4,0,6,40,14,65,6,6,4,10,2,55,35,4,15,8,7,20,7,1,8,0,4,0,10,6,1,12,3,0,6,1,4,0,1,9,19,41,1,13,4,3,107,4,4,7,7,10,11,3,29,8,27,5,12,17,3,2,9,5,4,6,2,128,6,10,57,0,12,7,0,33,56,5,6,14,2,9,7,32,116,8,3,0,0,5,3,27,0,2,2,14,18,6,0,2,3,11,0,29,0,22,3,2,3,1,8,2,5,4,3,9,5,2,14,2,5,8,111,62,2,54,6,3,37,1,56,13,3,140,36,13,2,72,1,24,1,15,5,2,36,4,68,3,26,57,8,50,14,3,12,98,12,19,131,1,4,156,4,14,10,0,9,15,3,32,1,12,0,5,7,46,235,45,14,19,1,55,1,3,2,65,26,3,49,0,3,3,4,156,6,13,9
14,11,26,37,32,7,65,8,44,13,2,6,3,8,4,1,3,10,0,1,1,13,1,24,1212,17,9,4,150,4,8,4,32,7,1,14,5,17,40,7,38,3,8,5,1,1,97,41,3,9,9,10,8,16,2,10,3,0,3,27,6,1,5,1,1,10,2,2,2,4,66,48,10,5,22,1,2,57,3,2,41,8,35,180,2,62,5,24,25,8,7,6,0,11,10,3,1,1,72,4,6,66,2,10,10,0,54,12,10,1,31,4,28,104,34,59,25,0,44,4,21,1,52,0,4,2,172,12,5,3,0,2,6,1,31,2,6,1,8,4,0,19,4,7,2,1,9,4,3,40,13,3,23,133,32,6,5,25,2,58,2,2,14,2,150,33,31,0,63,1,37,2,21,3,5,1194,2,45,13,18,65,14,29,7,2,12,61,6,5,76,2,2,18,9,32,10,1,4,0,5,10,7,9,0,6,0,33,71,66,5,45,2,51,8,2,3,7,21,2,39,0,3,11,2,43,99,16,5
22,3,7,82,4,5,79,4,72,14,6,2,2,6,3,2,9,8,4,3,3,10,0,26,2131,83,74,2,8,21,14,4,30,0,2,4,3,3,39,6,113,4,9,2,3,3,63,73,1,5,7,14,11,14,2,21,1,3,9,26,4,1,10,2,0,2,0,6,0,1,12,38,4,42,12,4,2,33,30,41,17,6,42,94,3,34,5,12,37,6,6,8,0,24,10,7,5,2,11,12,1,39,2,29,8,0,86,157,15,6,12,2,60,84,113,5,8,2,1,1,18,0,4,1,0,4,137,9,47,0,5,1,6,4,29,1,5,4,2,2,0,32,15,4,1,3,7,9,16,13,8,4,9,118,2,5,34,12,5,6,0,9,17,2,86,41,27,3,51,0,49,2,24,53,0,1246,3,46,11,7,65,19,5,16,1,7,107,1,2,3,0,8,28,7,8,9,3,0,5,32,56,2,9,1,20,7,43,138,24,21,27,0,48,8,3,1,85,33,9,32,5,4,4,4,34,4,15,13
